   204/299     12.3G   0.04697   0.03456   0.01406   0.09559       163       640    0.3658    0.6312    0.5371     0.342   0.04283   0.02509   0.01062
   205/299     12.3G   0.04696    0.0345   0.01407   0.09553       142       640    0.3653    0.6309    0.5385    0.3424   0.04281   0.02509    0.0106
   206/299     12.3G   0.04694    0.0345   0.01401   0.09545       155       640    0.3653    0.6305    0.5387    0.3425   0.04279   0.02509    0.0106
   207/299     12.3G   0.04696   0.03451   0.01401   0.09548       190       640    0.3639    0.6297    0.5385     0.343   0.04278   0.02509    0.0106
   208/299     12.3G   0.04694   0.03458   0.01396   0.09547       150       640    0.3651    0.6307    0.5386     0.343   0.04277   0.02508   0.01059
   209/299     12.3G   0.04688   0.03454   0.01397   0.09539       178       640    0.3656     0.632    0.5387    0.3428   0.04275   0.02508   0.01058
   210/299     12.3G   0.04682    0.0344   0.01396   0.09518       192       640    0.3655    0.6323     0.539    0.3427   0.04274   0.02508   0.01058
   211/299     12.3G    0.0468   0.03451   0.01394   0.09525       169       640    0.3647    0.6322    0.5387    0.3428   0.04273   0.02507   0.01058
   212/299     12.3G   0.04674    0.0344   0.01388   0.09502       211       640    0.3643    0.6311    0.5389     0.343   0.04272   0.02506   0.01057
   213/299     12.3G   0.04677   0.03444   0.01387   0.09508       166       640    0.3636    0.6313    0.5391    0.3434    0.0427   0.02506   0.01056
   214/299     12.3G   0.04668    0.0344   0.01382    0.0949       174       640     0.365    0.6311    0.5398    0.3439   0.04268   0.02505   0.01057
   215/299     12.3G   0.04668   0.03439   0.01383    0.0949       165       640    0.3653    0.6304    0.5398    0.3444   0.04267   0.02504   0.01057
   216/299     12.3G   0.04663   0.03434   0.01384   0.09482       218       640    0.3655    0.6302    0.5398    0.3449   0.04267   0.02504   0.01056
   217/299     12.3G   0.04665   0.03449   0.01376    0.0949       179       640    0.3652    0.6299    0.5405     0.345   0.04266   0.02504   0.01055
   218/299     12.3G   0.04658   0.03436   0.01374   0.09468       241       640     0.364    0.6316    0.5412    0.3452   0.04264   0.02503   0.01052
   219/299     12.3G   0.04656   0.03432   0.01372    0.0946       182       640    0.3633    0.6326    0.5419    0.3455   0.04263   0.02503   0.01051
   220/299     12.3G   0.04655   0.03444   0.01369   0.09468       195       640     0.363     0.634    0.5414    0.3453   0.04262   0.02502   0.01049
   221/299     12.3G   0.04653   0.03433    0.0137   0.09455       209       640    0.3613    0.6336    0.5415    0.3452   0.04262   0.02503   0.01048
   222/299     12.3G   0.04647    0.0343   0.01361   0.09439       232       640    0.3588    0.6327    0.5414    0.3455   0.04261   0.02502   0.01047
   223/299     12.3G   0.04643   0.03427   0.01365   0.09435       227       640    0.3599    0.6339    0.5416    0.3459   0.04261   0.02502   0.01046
   224/299     12.3G   0.04646   0.03431   0.01367   0.09444       191       640    0.3602    0.6355    0.5418    0.3457   0.04259   0.02501   0.01045
   225/299     12.3G   0.04643   0.03432    0.0136   0.09435       197       640    0.3587    0.6334    0.5418    0.3465   0.04259     0.025   0.01044
   226/299     12.3G   0.04641   0.03431   0.01355   0.09428       190       640    0.3587    0.6343    0.5424    0.3467   0.04258     0.025   0.01045
   227/299     12.3G   0.04634   0.03425   0.01361    0.0942       162       640    0.3594    0.6354    0.5429    0.3468   0.04258     0.025   0.01045
   228/299     12.3G   0.04632   0.03421   0.01348   0.09401       198       640      0.36    0.6348    0.5425    0.3465   0.04258     0.025   0.01044
   229/299     12.3G   0.04636   0.03425   0.01353   0.09414       183       640    0.3603    0.6338    0.5417    0.3466   0.04258     0.025   0.01044
   230/299     12.3G   0.04623   0.03428   0.01347   0.09398       171       640    0.3611    0.6347    0.5422    0.3468   0.04258     0.025   0.01043
   231/299     12.3G   0.04628   0.03425   0.01351   0.09405       177       640    0.3612    0.6337    0.5429    0.3471   0.04257   0.02499   0.01042
   232/299     12.3G   0.04626   0.03428   0.01343   0.09397       241       640    0.3616    0.6343    0.5425    0.3464   0.04257   0.02499   0.01042
   233/299     12.3G   0.04621   0.03422   0.01342   0.09385       250       640    0.3617    0.6354    0.5432    0.3467   0.04257   0.02499   0.01042
   234/299     12.3G    0.0462   0.03411   0.01344   0.09375       161       640    0.3606    0.6352    0.5429    0.3472   0.04257   0.02499    0.0104
   235/299     12.3G   0.04613   0.03404   0.01341   0.09358       200       640    0.3612    0.6356    0.5433    0.3474   0.04256   0.02498   0.01039
   236/299     12.3G    0.0461   0.03414   0.01335    0.0936       196       640     0.364    0.6366    0.5438    0.3475   0.04255   0.02498   0.01038
   237/299     12.3G   0.04618   0.03416   0.01338   0.09372       269       640    0.3643    0.6374    0.5442    0.3475   0.04255   0.02497   0.01038
   238/299     12.3G   0.04612   0.03411   0.01328   0.09351       230       640    0.3642    0.6383    0.5444    0.3477   0.04254   0.02497   0.01038
   239/299     12.3G   0.04603   0.03409   0.01328   0.09341       170       640    0.3636    0.6382    0.5455    0.3481   0.04254   0.02497   0.01038
   240/299     12.3G   0.04606   0.03416   0.01326   0.09348       261       640    0.3631    0.6392    0.5455    0.3486   0.04253   0.02497   0.01038
   241/299     12.3G   0.04603     0.034   0.01328   0.09331       231       640    0.3637    0.6378    0.5458    0.3489   0.04252   0.02497   0.01038
   242/299     12.3G   0.04598   0.03404   0.01323   0.09325       230       640     0.365     0.638    0.5455    0.3484   0.04252   0.02497   0.01037
   243/299     12.3G   0.04605   0.03413   0.01328   0.09346       169       640     0.366     0.639    0.5461    0.3491   0.04252   0.02497   0.01036
   244/299     12.3G   0.04598   0.03411   0.01321    0.0933       187       640    0.3656     0.639    0.5461    0.3495   0.04251   0.02496   0.01035
   245/299     12.3G   0.04591   0.03412   0.01319   0.09321       210       640    0.3653    0.6384    0.5465    0.3496   0.04251   0.02495   0.01035
   246/299     12.3G   0.04592   0.03408    0.0132   0.09319       142       640    0.3662    0.6393    0.5475    0.3498    0.0425   0.02495   0.01034
   247/299     12.3G   0.04586   0.03395   0.01312   0.09292       179       640    0.3666    0.6404    0.5478      0.35    0.0425   0.02495   0.01033
   248/299     12.3G   0.04589   0.03396   0.01318   0.09303       198       640    0.3654    0.6396    0.5478    0.3501   0.04249   0.02496   0.01032
   249/299     12.3G   0.04585   0.03406   0.01311   0.09302       233       640    0.3658     0.639     0.548    0.3502   0.04248   0.02495   0.01031
   250/299     12.3G   0.04579     0.034   0.01309   0.09287       244       640    0.3656    0.6394    0.5474    0.3504   0.04248   0.02495   0.01031
   251/299     12.3G    0.0458     0.034    0.0131   0.09289       245       640    0.3651    0.6397    0.5478    0.3507   0.04248   0.02495    0.0103
   252/299     12.3G   0.04576   0.03389   0.01313   0.09278       182       640    0.3652    0.6396    0.5485    0.3511   0.04248   0.02494   0.01029
   253/299     12.3G   0.04573    0.0339   0.01308   0.09271       198       640    0.3654    0.6412    0.5491    0.3512   0.04246   0.02494   0.01029
   254/299     12.3G   0.04575   0.03383   0.01304   0.09262       178       640    0.3654    0.6416    0.5487    0.3511   0.04244   0.02494   0.01028
   255/299     12.3G   0.04574   0.03395   0.01302   0.09271       200       640    0.3655    0.6424    0.5486    0.3512   0.04243   0.02493   0.01027
   256/299     12.3G   0.04574   0.03391   0.01302   0.09267       318       640    0.3656    0.6423    0.5488     0.351   0.04244   0.02493   0.01027
   257/299     12.3G   0.04567   0.03394   0.01297   0.09258       148       640    0.3666    0.6431    0.5488    0.3515   0.04243   0.02493   0.01027
   258/299     12.3G    0.0457   0.03385   0.01302   0.09257       197       640    0.3662    0.6425    0.5482    0.3516   0.04243   0.02493   0.01028
   259/299     12.3G   0.04565   0.03384   0.01296   0.09245       145       640    0.3676    0.6434    0.5483    0.3516   0.04242   0.02492   0.01027
   260/299     12.3G   0.04558   0.03381   0.01292    0.0923       172       640    0.3687    0.6422    0.5486    0.3519   0.04241   0.02492   0.01026
   261/299     12.3G   0.04565   0.03387   0.01294   0.09246       153       640    0.3681    0.6435     0.549    0.3523   0.04241   0.02492   0.01026
   262/299     12.3G   0.04566   0.03394   0.01295   0.09255       209       640    0.3669    0.6413    0.5492    0.3526   0.04239   0.02492   0.01025
   263/299     12.3G   0.04558   0.03388   0.01291   0.09237       170       640    0.3662    0.6418    0.5494    0.3532   0.04239   0.02493   0.01025
   264/299     12.3G   0.04558   0.03381   0.01289   0.09229       235       640    0.3662    0.6409    0.5492     0.353   0.04238   0.02492   0.01024
   265/299     12.3G   0.04551   0.03374   0.01288   0.09213       150       640    0.3676    0.6417    0.5494     0.353   0.04236   0.02491   0.01023
   266/299     12.3G    0.0455   0.03381   0.01287   0.09219       188       640    0.3689    0.6425    0.5501     0.353   0.04236    0.0249   0.01022
   267/299     12.3G   0.04543   0.03381   0.01282   0.09206       198       640    0.3687    0.6437    0.5504    0.3532   0.04235    0.0249   0.01022
   268/299     12.3G   0.04551   0.03388   0.01278   0.09217       225       640     0.369     0.645    0.5504    0.3531   0.04234    0.0249   0.01021
   269/299     12.3G   0.04541   0.03373   0.01279   0.09192       176       640    0.3698    0.6436    0.5498     0.353   0.04234    0.0249   0.01021
   270/299     12.3G   0.04546   0.03376   0.01282   0.09204       267       640    0.3697    0.6443    0.5499    0.3534   0.04234    0.0249   0.01021
   271/299     12.3G   0.04546   0.03381   0.01278   0.09205       199       640    0.3684    0.6431    0.5507    0.3535   0.04234   0.02491    0.0102
   272/299     12.3G   0.04545   0.03374    0.0128   0.09199       237       640    0.3687     0.643    0.5501    0.3536   0.04233   0.02491    0.0102
   273/299     12.3G   0.04544    0.0338   0.01278   0.09202       156       640    0.3684    0.6432    0.5502    0.3538   0.04233   0.02491    0.0102
   274/299     12.3G   0.04547   0.03374   0.01276   0.09197       178       640    0.3665    0.6422    0.5498    0.3535   0.04232   0.02491    0.0102
   275/299     12.3G   0.04539   0.03377   0.01273   0.09188       173       640    0.3676    0.6427    0.5501    0.3536    0.0423   0.02491    0.0102
   276/299     12.3G   0.04538    0.0338   0.01275   0.09193       213       640    0.3677    0.6428    0.5503    0.3534    0.0423    0.0249   0.01019
   277/299     12.3G   0.04541   0.03375   0.01273   0.09189       230       640    0.3687    0.6428    0.5501    0.3534   0.04229   0.02491   0.01019
   278/299     12.3G   0.04535   0.03364   0.01269   0.09168       223       640    0.3684    0.6437    0.5501     0.353    0.0423    0.0249   0.01018
   279/299     12.3G   0.04536   0.03369   0.01271   0.09175       167       640    0.3683    0.6435      0.55    0.3529    0.0423    0.0249   0.01017
   280/299     12.3G   0.04533   0.03381   0.01272   0.09186       141       640     0.368     0.645    0.5503    0.3529   0.04229    0.0249   0.01016
   281/299     12.3G   0.04538   0.03372   0.01272   0.09181       176       640    0.3673    0.6443    0.5505    0.3536   0.04229    0.0249   0.01016
   282/299     12.3G   0.04531   0.03356   0.01266   0.09153       289       640    0.3678    0.6444    0.5511    0.3539   0.04228    0.0249   0.01017
   283/299     12.3G   0.04531   0.03379   0.01266   0.09176       147       640    0.3686    0.6449    0.5519    0.3547   0.04227   0.02489   0.01017
   284/299     12.3G   0.04532   0.03366   0.01269   0.09167       184       640    0.3687     0.644    0.5516    0.3542   0.04227   0.02489   0.01017
   285/299     12.3G   0.04516   0.03363   0.01263   0.09142       186       640    0.3668    0.6421    0.5515    0.3543   0.04227   0.02489   0.01017
   286/299     12.3G   0.04528   0.03365   0.01264   0.09157       142       640    0.3678    0.6439    0.5521    0.3547   0.04227   0.02489   0.01016
   287/299     12.3G   0.04532   0.03378   0.01267   0.09176       187       640     0.368    0.6425    0.5515    0.3544   0.04227   0.02488   0.01017
   288/299     12.3G   0.04529   0.03375   0.01261   0.09165       158       640    0.3684     0.643    0.5503    0.3538   0.04227   0.02488   0.01017
   289/299     12.3G   0.04521    0.0336   0.01261   0.09143       195       640    0.3676    0.6432      0.55    0.3541   0.04226   0.02487   0.01018
   290/299     12.3G   0.04535    0.0337   0.01267   0.09171       128       640    0.3677     0.644    0.5503    0.3535   0.04225   0.02488   0.01018
   291/299     12.3G   0.04523   0.03356   0.01262   0.09141       222       640     0.367    0.6422    0.5504    0.3536   0.04224   0.02487   0.01017
   292/299     12.3G   0.04518   0.03372   0.01259   0.09149       187       640    0.3665    0.6414    0.5502    0.3535   0.04224   0.02487   0.01017
   293/299     12.3G   0.04517   0.03369   0.01259   0.09145       196       640    0.3661    0.6425    0.5507    0.3538   0.04223   0.02488   0.01017
   294/299     12.3G   0.04523   0.03362   0.01259   0.09144       227       640    0.3664    0.6423    0.5506    0.3539   0.04222   0.02488   0.01017
   295/299     12.3G   0.04522   0.03369   0.01259   0.09149       154       640    0.3669    0.6435    0.5509    0.3546   0.04222   0.02488   0.01017
   296/299     12.3G   0.04521   0.03373   0.01262   0.09156       186       640    0.3669    0.6448    0.5514    0.3543   0.04222   0.02488   0.01016
   297/299     12.3G   0.04519   0.03356   0.01256   0.09131       168       640    0.3667    0.6435    0.5511    0.3544   0.04222   0.02489   0.01015
   298/299     12.3G   0.04523   0.03357   0.01263   0.09142       209       640    0.3666     0.644    0.5519     0.355   0.04223   0.02489   0.01017
   299/299     12.3G    0.0452   0.03366   0.01257   0.09143       191       640    0.3647    0.6438    0.5514    0.3547   0.04224   0.02489   0.01017
